x_m,y_m,elevation_m,x_ft,y_ft,elevation_ft,acquisition_date_start,acquisition_date_end,acquisition_date_mid,decimal_year,survey_title,inport_id,source_file
194009.398,554751.2827,1.5468,636512.5,1820046.5,5.0747,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193973.7363,554748.5395,4.3613,636395.5,1820037.5,14.3086,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193976.4796,554748.5395,4.4348,636404.5,1820037.5,14.55,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193979.2228,554748.5395,4.4062,636413.5,1820037.5,14.456,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193981.966,554748.5395,4.3089,636422.5,1820037.5,14.1367,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193984.7092,554748.5395,4.0752,636431.5,1820037.5,13.37,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193987.4524,554748.5395,3.9495,636440.5,1820037.5,12.9578,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193990.1956,554748.5395,3.7643,636449.5,1820037.5,12.35,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193992.9388,554748.5395,3.5411,636458.5,1820037.5,11.6177,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193995.682,554748.5395,3.2845,636467.5,1820037.5,10.7758,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193998.4252,554748.5395,2.9518,636476.5,1820037.5,9.6845,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194001.1684,554748.5395,2.69,636485.5,1820037.5,8.8253,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194003.9116,554748.5395,2.4093,636494.5,1820037.5,7.9044,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194006.6548,554748.5395,1.9213,636503.5,1820037.5,6.3035,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194009.398,554748.5395,1.6429,636512.5,1820037.5,5.39,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194012.1412,554748.5395,1.4684,636521.5,1820037.5,4.8176,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193976.4796,554745.7963,4.3973,636404.5,1820028.5,14.4268,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193979.2228,554745.7963,4.4663,636413.5,1820028.5,14.6532,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193981.966,554745.7963,4.3923,636422.5,1820028.5,14.4105,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193984.7092,554745.7963,4.2675,636431.5,1820028.5,14.0011,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193987.4524,554745.7963,4.0409,636440.5,1820028.5,13.2575,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193990.1956,554745.7963,3.8274,636449.5,1820028.5,12.557,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193992.9388,554745.7963,3.5994,636458.5,1820028.5,11.809,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193995.682,554745.7963,3.3677,636467.5,1820028.5,11.0487,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193998.4252,554745.7963,3.1059,636476.5,1820028.5,10.19,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194001.1684,554745.7963,2.9308,636485.5,1820028.5,9.6156,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194003.9116,554745.7963,2.6032,636494.5,1820028.5,8.5405,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194006.6548,554745.7963,2.0613,636503.5,1820028.5,6.7629,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194009.398,554745.7963,1.7931,636512.5,1820028.5,5.8829,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194012.1412,554745.7963,1.5645,636521.5,1820028.5,5.1328,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193976.4796,554743.0531,4.3893,636404.5,1820019.5,14.4005,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193979.2228,554743.0531,4.4296,636413.5,1820019.5,14.5328,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193981.966,554743.0531,4.4761,636422.5,1820019.5,14.6853,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193984.7092,554743.0531,4.3832,636431.5,1820019.5,14.3805,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193987.4524,554743.0531,4.1685,636440.5,1820019.5,13.6762,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193990.1956,554743.0531,3.9016,636449.5,1820019.5,12.8006,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193992.9388,554743.0531,3.7001,636458.5,1820019.5,12.1394,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193995.682,554743.0531,3.5183,636467.5,1820019.5,11.543,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193998.4252,554743.0531,3.2608,636476.5,1820019.5,10.6981,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194001.1684,554743.0531,3.1308,636485.5,1820019.5,10.2715,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194003.9116,554743.0531,2.6202,636494.5,1820019.5,8.5965,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194006.6548,554743.0531,2.1922,636503.5,1820019.5,7.1921,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194009.398,554743.0531,1.9134,636512.5,1820019.5,6.2776,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
194012.1412,554743.0531,1.6944,636521.5,1820019.5,5.5589,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193979.2228,554740.3099,4.392,636413.5,1820010.5,14.4095,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193981.966,554740.3099,4.4489,636422.5,1820010.5,14.5962,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193984.7092,554740.3099,4.38,636431.5,1820010.5,14.37,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193987.4524,554740.3099,4.1561,636440.5,1820010.5,13.6355,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193990.1956,554740.3099,3.8908,636449.5,1820010.5,12.765,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193992.9388,554740.3099,3.7999,636458.5,1820010.5,12.4668,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
193995.682,554740.3099,3.6596,636467.5,1820010.5,12.0065,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1317018tR0_C0_clipped.tif
