x_m,y_m,elevation_m,x_ft,y_ft,elevation_ft,acquisition_date_start,acquisition_date_end,acquisition_date_mid,decimal_year,survey_title,inport_id,source_file
191796.5456,560108.763,1.5471,629252.5,1837623.5,5.0759,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191799.2888,560108.763,1.3014,629261.5,1837623.5,4.2695,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191763.6271,560106.0198,4.8935,629144.5,1837614.5,16.0547,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191766.3703,560106.0198,4.449,629153.5,1837614.5,14.5963,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191769.1135,560106.0198,4.118,629162.5,1837614.5,13.5105,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191771.8567,560106.0198,3.8923,629171.5,1837614.5,12.77,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191774.5999,560106.0198,3.7881,629180.5,1837614.5,12.4281,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191777.3432,560106.0198,3.4659,629189.5,1837614.5,11.3709,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191780.0864,560106.0198,3.0524,629198.5,1837614.5,10.0145,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191782.8296,560106.0198,2.8841,629207.5,1837614.5,9.4621,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191785.5728,560106.0198,2.5957,629216.5,1837614.5,8.516,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191788.316,560106.0198,2.4267,629225.5,1837614.5,7.9617,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191791.0592,560106.0198,2.1518,629234.5,1837614.5,7.0596,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191793.8024,560106.0198,1.8974,629243.5,1837614.5,6.225,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191796.5456,560106.0198,1.6883,629252.5,1837614.5,5.539,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191799.2888,560106.0198,1.4393,629261.5,1837614.5,4.722,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191763.6271,560103.2766,5.0494,629144.5,1837605.5,16.5661,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191766.3703,560103.2766,4.4758,629153.5,1837605.5,14.6844,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191769.1135,560103.2766,4.2184,629162.5,1837605.5,13.84,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191771.8567,560103.2766,3.9856,629171.5,1837605.5,13.076,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191774.5999,560103.2766,3.8348,629180.5,1837605.5,12.5815,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191777.3432,560103.2766,3.5715,629189.5,1837605.5,11.7175,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191780.0864,560103.2766,3.241,629198.5,1837605.5,10.6333,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191782.8296,560103.2766,2.8993,629207.5,1837605.5,9.5122,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191785.5728,560103.2766,2.7149,629216.5,1837605.5,8.907,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191788.316,560103.2766,2.5332,629225.5,1837605.5,8.3109,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191791.0592,560103.2766,2.2461,629234.5,1837605.5,7.369,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191793.8024,560103.2766,2.0361,629243.5,1837605.5,6.68,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191796.5456,560103.2766,1.809,629252.5,1837605.5,5.935,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191799.2888,560103.2766,1.5344,629261.5,1837605.5,5.0342,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191766.3703,560100.5334,4.5859,629153.5,1837596.5,15.0455,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191769.1135,560100.5334,4.2272,629162.5,1837596.5,13.8687,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191771.8567,560100.5334,4.1034,629171.5,1837596.5,13.4625,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191774.5999,560100.5334,3.8546,629180.5,1837596.5,12.6462,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191777.3432,560100.5334,3.7269,629189.5,1837596.5,12.2274,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191780.0864,560100.5334,3.3051,629198.5,1837596.5,10.8436,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191782.8296,560100.5334,3.0293,629207.5,1837596.5,9.9385,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191785.5728,560100.5334,2.8226,629216.5,1837596.5,9.2605,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191788.316,560100.5334,2.6086,629225.5,1837596.5,8.5584,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191791.0592,560100.5334,2.4618,629234.5,1837596.5,8.0767,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191793.8024,560100.5334,2.2406,629243.5,1837596.5,7.351,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191796.5456,560100.5334,1.9437,629252.5,1837596.5,6.377,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191799.2888,560100.5334,1.7332,629261.5,1837596.5,5.6865,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191802.032,560100.5334,1.4394,629270.5,1837596.5,4.7225,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191766.3703,560097.7902,4.5947,629153.5,1837587.5,15.0743,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191769.1135,560097.7902,4.3571,629162.5,1837587.5,14.295,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191771.8567,560097.7902,4.1551,629171.5,1837587.5,13.6323,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191774.5999,560097.7902,4.0041,629180.5,1837587.5,13.1367,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191777.3432,560097.7902,3.8074,629189.5,1837587.5,12.4914,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191780.0864,560097.7902,3.4675,629198.5,1837587.5,11.3764,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191782.8296,560097.7902,3.2049,629207.5,1837587.5,10.5148,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191785.5728,560097.7902,2.8799,629216.5,1837587.5,9.4486,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191788.316,560097.7902,2.7065,629225.5,1837587.5,8.8795,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191791.0592,560097.7902,2.5839,629234.5,1837587.5,8.4773,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191793.8024,560097.7902,2.3668,629243.5,1837587.5,7.765,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191796.5456,560097.7902,2.2451,629252.5,1837587.5,7.3657,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191799.2888,560097.7902,1.9269,629261.5,1837587.5,6.3219,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191802.032,560097.7902,1.6539,629270.5,1837587.5,5.4263,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191766.3703,560095.047,4.6965,629153.5,1837578.5,15.4083,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191769.1135,560095.047,4.4419,629162.5,1837578.5,14.5731,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191771.8567,560095.047,4.3068,629171.5,1837578.5,14.13,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191774.5999,560095.047,4.208,629180.5,1837578.5,13.8059,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191777.3432,560095.047,3.955,629189.5,1837578.5,12.9758,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191780.0864,560095.047,3.7361,629198.5,1837578.5,12.2575,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191782.8296,560095.047,3.3174,629207.5,1837578.5,10.8839,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
191785.5728,560095.047,3.0289,629216.5,1837578.5,9.9372,1999-10-06,1999-11-04,1999-10-20,1999.8,Fall 1999 East Coast NOAA/USGS/NASA  Airborne LiDAR Assessment of Coastal Erosion (ALACE) Project for the US Coastline,48158,1999_FallEC_J1316976tR0_C0_clipped.tif
